order_id,order_date,brand,model_name,category,gender,size,color,base_price_usd,discount_percent,final_price_usd,units_sold,revenue_usd,payment_method,sales_channel,country,customer_income_level,customer_rating
ORD115906,11/2/2024,ASICS,Model-853,Gym,Unisex,11,Grey,155,5,147.25,3,441.75,Bank Transfer,Retail Store,Germany,High,3.6
ORD115907,12/4/2022,Puma,Model-367,Running,Women,10,White,193,15,164.05,2,328.1,Wallet,Retail Store,Germany,Low,3.9
ORD115908,8/17/2021,Nike,Model-879,Lifestyle,Men,6,Black,77,0,77,1,77,Bank Transfer,Online,Germany,High,3.9
ORD115909,3/3/2019,Adidas,Model-116,Lifestyle,Women,8,Black,156,30,109.2,2,218.4,Cash,Retail Store,UK,High,4.2
ORD115910,1/31/2023,Adidas,Model-993,Lifestyle,Men,7,Grey,206,15,175.1,3,525.3,Bank Transfer,Online,Germany,Medium,3.1
ORD115911,10/19/2026,New Balance,Model-850,Gym,Women,8,Blue,176,20,140.8,4,563.2,Cash,Online,UK,Low,3.5
ORD115912,6/4/2026,Adidas,Model-823,Basketball,Women,8,Red,73,10,65.7,2,131.4,Wallet,Retail Store,Germany,Low,4.6
ORD115913,7/11/2025,ASICS,Model-104,Gym,Unisex,10,Blue,171,10,153.9,2,307.8,Cash,Retail Store,Germany,High,5
ORD115914,8/30/2023,Reebok,Model-430,Basketball,Unisex,11,Black,84,5,79.8,1,79.8,Wallet,Retail Store,UAE,High,4.2
ORD115915,12/28/2022,New Balance,Model-428,Training,Men,8,Red,60,15,51,3,153,Card,Online,Germany,Medium,4.8
ORD115916,5/3/2021,Puma,Model-677,Lifestyle,Women,6,Black,99,0,99,4,396,Cash,Online,Germany,Medium,3.8
ORD115917,2/7/2026,ASICS,Model-517,Gym,Unisex,11,Red,102,20,81.6,3,244.8,Cash,Retail Store,UAE,Medium,3.5
ORD115918,7/29/2024,Reebok,Model-296,Basketball,Men,6,Grey,179,15,152.15,3,456.45,Wallet,Retail Store,Germany,Low,3.6
ORD115919,4/14/2022,Nike,Model-848,Gym,Unisex,11,Grey,77,5,73.15,1,73.15,Cash,Online,UAE,Low,4.4
ORD115920,4/27/2023,Reebok,Model-285,Training,Women,6,Grey,96,15,81.6,3,244.8,Bank Transfer,Online,Pakistan,Medium,4.1
ORD115921,7/3/2019,New Balance,Model-980,Basketball,Women,8,Red,180,10,162,3,486,Card,Retail Store,UK,Medium,3.2
ORD115922,8/9/2020,ASICS,Model-976,Running,Men,7,Blue,80,30,56,4,224,Wallet,Retail Store,USA,High,3.4
ORD115923,11/16/2026,Nike,Model-808,Lifestyle,Men,9,Red,156,15,132.6,1,132.6,Bank Transfer,Online,USA,Medium,3.1
ORD115924,12/23/2023,Nike,Model-517,Basketball,Women,10,Red,125,20,100,2,200,Card,Online,UAE,High,3.8
ORD115925,4/28/2018,ASICS,Model-584,Gym,Unisex,10,Black,119,20,95.2,2,190.4,Bank Transfer,Online,UK,Low,3.9
ORD115926,4/22/2021,Reebok,Model-773,Running,Women,7,Grey,77,20,61.6,1,61.6,Cash,Retail Store,USA,Medium,4
ORD115927,8/30/2024,Reebok,Model-959,Gym,Women,11,Blue,158,5,150.1,1,150.1,Bank Transfer,Retail Store,Germany,Low,4.3
ORD115928,11/9/2021,ASICS,Model-195,Training,Unisex,7,Red,217,0,217,3,651,Card,Online,UAE,High,3.6
ORD115929,7/8/2022,New Balance,Model-353,Basketball,Unisex,11,Grey,93,0,93,4,372,Wallet,Online,Pakistan,Low,3.4
ORD115930,11/5/2023,Adidas,Model-740,Basketball,Unisex,7,White,115,0,115,2,230,Bank Transfer,Retail Store,Germany,High,3.6
ORD115931,12/5/2021,Adidas,Model-561,Training,Men,10,Black,192,0,192,1,192,Bank Transfer,Online,India,Low,4.3
ORD115932,3/24/2024,Reebok,Model-951,Running,Men,10,White,98,10,88.2,4,352.8,Bank Transfer,Online,India,Medium,3
ORD115933,3/27/2020,Puma,Model-701,Lifestyle,Men,8,White,211,0,211,3,633,Wallet,Retail Store,Germany,Low,4.7
ORD115934,6/25/2021,Adidas,Model-877,Running,Women,11,Blue,97,15,82.45,3,247.35,Wallet,Online,India,High,3.7
ORD115935,3/17/2025,Reebok,Model-149,Training,Unisex,11,White,171,5,162.45,4,649.8,Card,Online,Germany,Medium,3.5
ORD115936,6/14/2025,ASICS,Model-454,Lifestyle,Women,6,White,128,5,121.6,4,486.4,Wallet,Online,UK,High,4.5
ORD115937,4/4/2020,Adidas,Model-920,Basketball,Women,9,White,178,30,124.6,2,249.2,Wallet,Retail Store,UAE,High,4.7
ORD115938,6/18/2025,Puma,Model-198,Basketball,Unisex,10,White,192,5,182.4,2,364.8,Wallet,Retail Store,UK,Low,4.8
ORD115939,9/12/2019,Nike,Model-629,Running,Women,8,White,133,15,113.05,2,226.1,Card,Retail Store,UK,High,4.7
ORD115940,2/18/2022,Adidas,Model-866,Lifestyle,Women,9,Red,158,15,134.3,2,268.6,Card,Online,UK,Low,3.9
ORD115941,11/17/2021,ASICS,Model-784,Running,Unisex,9,White,130,20,104,4,416,Wallet,Retail Store,UAE,Medium,3.1
ORD115942,7/28/2025,ASICS,Model-932,Gym,Men,8,Red,209,0,209,2,418,Wallet,Retail Store,UK,Medium,3.9
ORD115943,11/19/2026,New Balance,Model-652,Basketball,Unisex,8,Red,197,30,137.9,2,275.8,Bank Transfer,Online,USA,Medium,3.1
ORD115944,9/25/2026,Adidas,Model-925,Basketball,Women,8,Blue,139,0,139,1,139,Card,Online,Pakistan,High,4.3
ORD115945,9/4/2026,New Balance,Model-106,Basketball,Unisex,10,Red,171,0,171,2,342,Wallet,Online,UAE,Medium,4.2
ORD115946,5/14/2023,Nike,Model-938,Lifestyle,Women,6,Grey,145,30,101.5,2,203,Wallet,Online,UK,Medium,3.8
ORD115947,5/8/2023,Adidas,Model-547,Lifestyle,Men,11,Red,62,30,43.4,3,130.2,Cash,Online,USA,High,4.9
ORD115948,8/7/2021,Reebok,Model-736,Lifestyle,Unisex,9,Black,209,15,177.65,1,177.65,Cash,Retail Store,UK,Low,4.1
ORD115949,5/29/2019,New Balance,Model-237,Lifestyle,Women,7,Grey,217,0,217,3,651,Wallet,Online,Pakistan,High,3.3
ORD115950,4/1/2023,Nike,Model-338,Lifestyle,Men,11,Red,126,15,107.1,2,214.2,Card,Retail Store,USA,Medium,3.8
ORD115951,1/22/2023,Nike,Model-212,Basketball,Men,11,Red,63,5,59.85,4,239.4,Wallet,Online,Germany,High,3.6
ORD115952,9/10/2019,New Balance,Model-732,Gym,Women,8,Blue,149,0,149,4,596,Wallet,Retail Store,USA,Low,3.9
ORD115953,6/29/2019,ASICS,Model-245,Lifestyle,Unisex,9,Grey,120,0,120,4,480,Card,Online,USA,Low,4.2
ORD115954,7/7/2019,New Balance,Model-172,Basketball,Men,9,Red,138,0,138,1,138,Bank Transfer,Retail Store,UK,Medium,4.5
ORD115955,12/29/2024,Reebok,Model-937,Lifestyle,Unisex,11,Black,63,20,50.4,2,100.8,Cash,Online,India,Low,4.7
ORD115956,3/2/2023,New Balance,Model-812,Gym,Men,10,Black,153,0,153,1,153,Card,Retail Store,Pakistan,Medium,4.3
ORD115957,5/15/2023,Reebok,Model-124,Running,Unisex,7,Red,182,0,182,4,728,Wallet,Online,Pakistan,High,4.7
ORD115958,7/6/2020,New Balance,Model-556,Gym,Men,11,Black,171,30,119.7,2,239.4,Card,Retail Store,UAE,High,3.1
ORD115959,2/17/2019,ASICS,Model-245,Gym,Women,8,White,129,0,129,1,129,Card,Retail Store,Pakistan,High,3.9
ORD115960,10/19/2019,Adidas,Model-813,Running,Unisex,7,Red,71,5,67.45,4,269.8,Bank Transfer,Retail Store,Germany,Low,3.3
ORD115961,5/12/2025,Reebok,Model-909,Gym,Men,7,Black,162,5,153.9,2,307.8,Card,Retail Store,UK,Low,3.8
ORD115962,11/2/2022,Nike,Model-453,Lifestyle,Women,11,White,196,0,196,3,588,Bank Transfer,Retail Store,UK,Low,3.9
ORD115963,6/24/2024,Puma,Model-340,Training,Men,9,Blue,88,15,74.8,4,299.2,Cash,Online,India,High,4.3
ORD115964,1/24/2024,New Balance,Model-361,Gym,Unisex,7,White,181,15,153.85,3,461.55,Cash,Online,India,Low,3.9
ORD115965,2/13/2024,Puma,Model-729,Lifestyle,Men,10,White,173,20,138.4,4,553.6,Bank Transfer,Online,UK,Medium,4.2
ORD115966,9/28/2026,ASICS,Model-466,Gym,Women,10,Red,114,0,114,1,114,Wallet,Online,Germany,Low,3.1
ORD115967,1/10/2021,Reebok,Model-746,Running,Women,11,Red,205,30,143.5,2,287,Wallet,Retail Store,UK,High,3.1
ORD115968,2/28/2023,ASICS,Model-717,Running,Men,7,Blue,65,15,55.25,1,55.25,Cash,Retail Store,UK,High,4.8
ORD115969,12/17/2024,New Balance,Model-719,Gym,Men,7,White,219,5,208.05,1,208.05,Bank Transfer,Retail Store,Germany,High,3.9
ORD115970,6/25/2023,ASICS,Model-504,Running,Unisex,8,Blue,124,10,111.6,3,334.8,Cash,Retail Store,India,Low,3.1
ORD115971,2/9/2022,Reebok,Model-832,Basketball,Unisex,8,Grey,144,10,129.6,4,518.4,Card,Online,UK,Medium,3.4
ORD115972,1/10/2023,Puma,Model-162,Running,Men,8,Black,72,5,68.4,3,205.2,Bank Transfer,Online,Germany,High,4.5
ORD115973,10/4/2019,Puma,Model-970,Lifestyle,Unisex,8,White,176,15,149.6,2,299.2,Wallet,Retail Store,Pakistan,High,4.8
ORD115974,8/12/2020,New Balance,Model-389,Running,Unisex,8,Red,153,20,122.4,4,489.6,Cash,Online,Germany,Medium,4.9
ORD115975,8/12/2018,ASICS,Model-688,Lifestyle,Men,8,Blue,211,0,211,1,211,Card,Online,UAE,Medium,4.3
ORD115976,8/10/2026,Nike,Model-299,Gym,Unisex,10,Blue,177,20,141.6,2,283.2,Cash,Online,Pakistan,Medium,4.5
ORD115977,2/1/2019,Puma,Model-891,Running,Unisex,9,Grey,161,30,112.7,2,225.4,Bank Transfer,Online,Germany,High,4.6
ORD115978,9/11/2019,New Balance,Model-537,Lifestyle,Men,6,Black,211,5,200.45,1,200.45,Wallet,Online,India,Low,5
ORD115979,3/20/2025,Reebok,Model-130,Lifestyle,Women,8,Blue,89,5,84.55,2,169.1,Cash,Retail Store,Pakistan,High,3.4
ORD115980,5/3/2022,Puma,Model-735,Training,Women,9,Black,147,20,117.6,1,117.6,Wallet,Retail Store,UAE,High,3
ORD115981,9/4/2024,Nike,Model-265,Lifestyle,Women,8,Red,98,15,83.3,1,83.3,Card,Retail Store,India,High,3
ORD115982,9/22/2024,Puma,Model-422,Running,Men,6,White,98,10,88.2,4,352.8,Bank Transfer,Retail Store,UK,Medium,4.7
ORD115983,10/23/2023,ASICS,Model-134,Running,Women,11,White,214,5,203.3,3,609.9,Cash,Retail Store,UK,High,4.4
ORD115984,8/20/2025,Reebok,Model-262,Basketball,Unisex,6,Black,185,5,175.75,2,351.5,Bank Transfer,Retail Store,USA,Medium,3.2
ORD115985,4/4/2019,Adidas,Model-664,Running,Men,10,Black,131,15,111.35,4,445.4,Bank Transfer,Online,Pakistan,High,3.8
ORD115986,9/20/2025,New Balance,Model-384,Basketball,Unisex,8,Grey,152,5,144.4,2,288.8,Card,Online,UAE,Low,3.5
ORD115987,9/14/2026,Adidas,Model-550,Gym,Unisex,7,Red,175,0,175,1,175,Card,Online,Germany,High,4.6
ORD115988,8/19/2025,Nike,Model-356,Gym,Men,7,Black,86,30,60.2,1,60.2,Cash,Online,UK,Medium,4
ORD115989,8/25/2025,ASICS,Model-400,Training,Men,9,Black,208,30,145.6,4,582.4,Wallet,Retail Store,Pakistan,Low,3.9
ORD115990,5/19/2018,ASICS,Model-995,Gym,Women,7,Black,216,5,205.2,3,615.6,Bank Transfer,Retail Store,Pakistan,High,4
ORD115991,10/6/2018,Adidas,Model-630,Basketball,Unisex,9,Blue,179,20,143.2,4,572.8,Card,Online,India,Low,3.4
ORD115992,7/5/2020,New Balance,Model-603,Gym,Unisex,11,White,213,0,213,4,852,Cash,Retail Store,Pakistan,Low,4.6
ORD115993,4/14/2024,Adidas,Model-492,Lifestyle,Unisex,10,Black,116,5,110.2,1,110.2,Cash,Retail Store,UAE,High,3.8
ORD115994,8/25/2020,Puma,Model-115,Training,Unisex,10,Black,144,10,129.6,1,129.6,Wallet,Retail Store,USA,Low,3.5
ORD115995,1/8/2019,Puma,Model-669,Training,Women,11,Black,197,20,157.6,3,472.8,Card,Online,USA,High,4.6
ORD115996,8/22/2019,Puma,Model-671,Basketball,Unisex,6,Black,129,20,103.2,3,309.6,Card,Retail Store,UAE,Medium,3.4
ORD115997,4/19/2018,ASICS,Model-995,Gym,Men,7,White,152,20,121.6,3,364.8,Card,Online,USA,Low,3
ORD115998,7/7/2023,New Balance,Model-555,Lifestyle,Men,11,Blue,211,0,211,1,211,Bank Transfer,Retail Store,Pakistan,Medium,3.8
ORD115999,2/9/2025,Puma,Model-291,Lifestyle,Men,11,Black,132,10,118.8,4,475.2,Bank Transfer,Online,Germany,Low,4
ORD116000,2/28/2022,ASICS,Model-200,Basketball,Women,8,White,158,30,110.6,2,221.2,Wallet,Retail Store,UK,Low,4.5
ORD116001,1/27/2022,Nike,Model-344,Gym,Unisex,8,Blue,165,20,132,1,132,Bank Transfer,Online,UAE,Medium,4.7
ORD116002,11/10/2018,Nike,Model-717,Basketball,Unisex,8,Grey,150,30,105,4,420,Bank Transfer,Online,Germany,Low,3.3
ORD116003,2/5/2022,Nike,Model-322,Lifestyle,Women,9,White,115,15,97.75,1,97.75,Card,Retail Store,USA,High,4.3
ORD116004,11/30/2024,ASICS,Model-672,Training,Unisex,6,Grey,136,5,129.2,2,258.4,Wallet,Retail Store,UAE,Low,4.8
ORD116005,11/21/2024,Reebok,Model-115,Training,Women,7,White,105,20,84,3,252,Bank Transfer,Online,India,Low,4.3
ORD116006,1/24/2021,New Balance,Model-113,Lifestyle,Unisex,6,Blue,188,5,178.6,1,178.6,Card,Retail Store,India,Low,4.2
ORD116007,2/13/2020,Adidas,Model-660,Training,Unisex,9,Grey,80,20,64,3,192,Cash,Online,Pakistan,Low,4.8
ORD116008,7/14/2018,Puma,Model-255,Gym,Men,8,White,163,5,154.85,2,309.7,Bank Transfer,Retail Store,USA,Medium,3
ORD116009,7/14/2022,Reebok,Model-820,Lifestyle,Men,11,White,146,0,146,3,438,Cash,Online,Pakistan,Low,3.7
ORD116010,9/10/2018,ASICS,Model-377,Gym,Women,10,Red,66,5,62.7,3,188.1,Bank Transfer,Online,India,High,4.2
ORD116011,11/12/2020,ASICS,Model-297,Gym,Men,9,Black,115,15,97.75,1,97.75,Cash,Retail Store,Germany,High,4.3
ORD116012,3/27/2023,Nike,Model-126,Gym,Women,8,Black,80,0,80,3,240,Bank Transfer,Online,UAE,Medium,3.7
ORD116013,9/15/2019,Adidas,Model-468,Basketball,Men,11,Blue,170,30,119,3,357,Card,Retail Store,India,Medium,4.5
ORD116014,8/13/2023,Adidas,Model-917,Gym,Unisex,7,Grey,72,0,72,2,144,Cash,Online,UAE,Medium,4.2
ORD116015,2/1/2026,Nike,Model-391,Gym,Unisex,9,Grey,87,20,69.6,1,69.6,Card,Retail Store,UK,Medium,3.4
ORD116016,6/16/2024,ASICS,Model-596,Basketball,Women,9,Black,95,0,95,3,285,Bank Transfer,Retail Store,UK,Low,4.3
ORD116017,1/26/2019,Puma,Model-681,Lifestyle,Men,7,White,174,15,147.9,3,443.7,Card,Retail Store,UK,High,3.2
ORD116018,9/10/2021,ASICS,Model-804,Gym,Unisex,9,Blue,148,15,125.8,3,377.4,Card,Online,India,High,4.7
ORD116019,8/15/2019,New Balance,Model-545,Gym,Women,10,Grey,174,5,165.3,4,661.2,Cash,Online,Pakistan,Medium,4.4
ORD116020,11/12/2024,New Balance,Model-470,Training,Men,8,Red,150,20,120,2,240,Cash,Retail Store,UAE,Medium,4.7
ORD116021,3/31/2022,Nike,Model-853,Lifestyle,Unisex,10,White,171,30,119.7,4,478.8,Wallet,Retail Store,India,High,3.8
ORD116022,2/22/2021,Reebok,Model-889,Basketball,Unisex,9,Black,140,20,112,3,336,Cash,Online,UK,High,4
ORD116023,6/9/2025,Nike,Model-115,Running,Women,11,Grey,194,30,135.8,3,407.4,Cash,Online,UAE,High,4.7
ORD116024,7/7/2025,Puma,Model-520,Basketball,Men,8,White,110,30,77,4,308,Card,Online,USA,Medium,4
ORD116025,8/7/2023,New Balance,Model-524,Gym,Men,11,Blue,97,5,92.15,3,276.45,Wallet,Online,Germany,High,4.4
ORD116026,9/20/2020,Reebok,Model-436,Basketball,Women,10,Red,70,30,49,1,49,Cash,Online,India,Medium,3.8
ORD116027,5/11/2018,New Balance,Model-671,Training,Men,7,Blue,161,30,112.7,1,112.7,Cash,Retail Store,USA,Low,3.7
ORD116028,7/8/2019,ASICS,Model-411,Gym,Unisex,11,Black,63,0,63,3,189,Wallet,Online,India,High,4.1
ORD116029,10/5/2018,ASICS,Model-943,Basketball,Men,6,White,94,15,79.9,2,159.8,Cash,Online,Pakistan,Low,3.8
ORD116030,11/19/2021,Puma,Model-205,Lifestyle,Unisex,7,Blue,184,0,184,4,736,Cash,Retail Store,Pakistan,Medium,4.1
ORD116031,2/23/2023,Puma,Model-701,Training,Women,8,White,214,0,214,4,856,Bank Transfer,Retail Store,India,Low,3.1
ORD116032,10/1/2020,Puma,Model-330,Gym,Men,6,Grey,91,10,81.9,2,163.8,Cash,Online,UAE,Medium,3.9
ORD116033,1/24/2022,ASICS,Model-149,Lifestyle,Unisex,7,Blue,204,10,183.6,1,183.6,Wallet,Online,UK,Medium,4.4
ORD116034,8/28/2019,New Balance,Model-863,Training,Unisex,11,Grey,140,20,112,1,112,Bank Transfer,Online,USA,High,3.4
ORD116035,7/8/2020,Reebok,Model-764,Gym,Unisex,11,Grey,98,5,93.1,4,372.4,Bank Transfer,Retail Store,USA,High,4.8
ORD116036,1/23/2019,Reebok,Model-773,Gym,Men,9,Red,199,5,189.05,4,756.2,Cash,Retail Store,UAE,Low,4.4
ORD116037,3/22/2026,Nike,Model-923,Lifestyle,Unisex,11,Red,94,20,75.2,3,225.6,Card,Online,India,High,3.2
ORD116038,8/18/2024,New Balance,Model-600,Lifestyle,Women,10,Black,124,20,99.2,3,297.6,Bank Transfer,Online,UAE,High,3.1
ORD116039,4/15/2022,New Balance,Model-639,Basketball,Men,8,Black,164,5,155.8,3,467.4,Wallet,Retail Store,India,High,3.2
ORD116040,6/15/2023,Adidas,Model-928,Training,Women,9,Grey,71,5,67.45,4,269.8,Bank Transfer,Retail Store,UAE,High,4.9
ORD116041,4/20/2026,Reebok,Model-205,Gym,Unisex,11,Blue,150,15,127.5,2,255,Cash,Retail Store,Pakistan,Low,4.6
ORD116042,11/15/2023,ASICS,Model-294,Running,Men,10,Red,194,5,184.3,3,552.9,Cash,Retail Store,UK,Low,4.3
ORD116043,5/28/2026,Reebok,Model-531,Basketball,Men,8,Grey,175,15,148.75,1,148.75,Bank Transfer,Retail Store,Pakistan,Low,4.9
ORD116044,1/18/2019,Reebok,Model-853,Training,Women,11,Black,159,0,159,4,636,Bank Transfer,Online,India,Low,4.9
ORD116045,1/8/2019,Nike,Model-807,Lifestyle,Unisex,10,Grey,128,5,121.6,1,121.6,Cash,Retail Store,Pakistan,High,3.4
ORD116046,12/31/2021,Puma,Model-127,Gym,Men,6,Black,162,30,113.4,1,113.4,Card,Retail Store,UAE,Low,4.2
ORD116047,7/1/2019,Puma,Model-784,Gym,Women,11,Black,108,15,91.8,4,367.2,Cash,Online,Pakistan,High,4.6
ORD116048,10/1/2026,ASICS,Model-262,Lifestyle,Unisex,11,Black,104,20,83.2,1,83.2,Card,Online,Germany,High,4.5
ORD116049,2/5/2026,Puma,Model-346,Lifestyle,Women,7,Black,158,20,126.4,4,505.6,Wallet,Retail Store,Germany,High,4.4
ORD116050,7/10/2018,Adidas,Model-458,Lifestyle,Men,11,White,217,0,217,1,217,Bank Transfer,Retail Store,Germany,High,3.3
ORD116051,10/13/2026,Nike,Model-665,Basketball,Men,9,Red,116,20,92.8,4,371.2,Bank Transfer,Online,UK,Medium,5
ORD116052,11/21/2022,Adidas,Model-989,Basketball,Unisex,6,Grey,211,10,189.9,4,759.6,Wallet,Retail Store,India,Medium,3.9
ORD116053,10/20/2026,Puma,Model-222,Lifestyle,Unisex,7,Black,171,0,171,2,342,Bank Transfer,Online,USA,High,4
ORD116054,10/28/2023,Nike,Model-959,Running,Men,9,Red,175,30,122.5,1,122.5,Bank Transfer,Retail Store,Pakistan,Medium,4.6
ORD116055,4/20/2023,New Balance,Model-127,Running,Women,9,Black,67,15,56.95,4,227.8,Card,Retail Store,India,High,3.9
ORD116056,11/24/2018,New Balance,Model-656,Gym,Men,11,Grey,194,30,135.8,1,135.8,Bank Transfer,Retail Store,Pakistan,Medium,3.6
ORD116057,12/23/2026,Nike,Model-956,Training,Unisex,10,Black,142,30,99.4,3,298.2,Cash,Online,UAE,High,4.9
ORD116058,3/23/2024,Reebok,Model-140,Running,Unisex,8,Blue,124,0,124,4,496,Card,Retail Store,UK,Low,3
ORD116059,8/2/2022,Puma,Model-561,Running,Women,11,Red,146,20,116.8,3,350.4,Wallet,Online,USA,Medium,3.7
ORD116060,9/10/2024,ASICS,Model-614,Basketball,Unisex,10,Blue,87,15,73.95,1,73.95,Cash,Retail Store,USA,High,4.7
ORD116061,5/2/2026,Adidas,Model-225,Lifestyle,Women,7,Blue,153,15,130.05,1,130.05,Bank Transfer,Retail Store,UAE,High,4.3
ORD116062,6/15/2018,Adidas,Model-601,Gym,Men,6,Red,155,15,131.75,1,131.75,Cash,Online,Pakistan,Medium,4.8
ORD116063,4/30/2022,New Balance,Model-395,Gym,Unisex,6,Black,173,10,155.7,3,467.1,Card,Retail Store,Pakistan,High,3.1
ORD116064,12/22/2023,Reebok,Model-851,Running,Unisex,7,Red,172,0,172,1,172,Wallet,Online,UAE,Low,4.6
ORD116065,8/29/2024,New Balance,Model-750,Training,Unisex,11,White,145,0,145,1,145,Cash,Retail Store,Germany,High,3.2
ORD116066,12/6/2023,Reebok,Model-871,Gym,Women,8,Grey,137,15,116.45,1,116.45,Cash,Online,Pakistan,Low,4.2
ORD116067,5/20/2020,New Balance,Model-712,Running,Unisex,10,Red,209,20,167.2,2,334.4,Cash,Online,India,Medium,4.1
ORD116068,1/17/2021,Nike,Model-406,Basketball,Unisex,9,Black,212,10,190.8,3,572.4,Bank Transfer,Retail Store,India,Low,4.9
ORD116069,11/2/2018,Puma,Model-384,Running,Men,8,Blue,91,5,86.45,4,345.8,Cash,Retail Store,UAE,Low,4
ORD116070,9/21/2025,Puma,Model-229,Lifestyle,Women,9,Red,78,15,66.3,2,132.6,Card,Online,UAE,Low,4.7
ORD116071,10/6/2020,ASICS,Model-391,Training,Women,11,White,99,5,94.05,1,94.05,Card,Online,USA,Medium,3.1
ORD116072,7/28/2026,Puma,Model-725,Basketball,Men,9,Red,113,20,90.4,2,180.8,Wallet,Retail Store,Pakistan,Medium,4.2
ORD116073,1/7/2023,Reebok,Model-359,Training,Women,8,Grey,82,30,57.4,4,229.6,Cash,Retail Store,India,Medium,5
ORD116074,5/22/2022,Adidas,Model-802,Running,Men,7,Grey,161,20,128.8,2,257.6,Bank Transfer,Online,USA,High,4.1
ORD116075,3/22/2020,ASICS,Model-808,Lifestyle,Men,8,White,173,0,173,2,346,Bank Transfer,Retail Store,UAE,Low,3.7
ORD116076,6/10/2019,ASICS,Model-263,Basketball,Men,11,Black,125,5,118.75,2,237.5,Wallet,Online,India,Low,3
ORD116077,2/6/2024,Reebok,Model-264,Running,Men,7,Red,82,30,57.4,3,172.2,Wallet,Online,India,High,3.9
ORD116078,3/2/2025,New Balance,Model-150,Gym,Men,10,Red,99,20,79.2,3,237.6,Bank Transfer,Online,Pakistan,Medium,3.7
ORD116079,8/13/2025,Adidas,Model-422,Basketball,Unisex,8,Black,139,0,139,2,278,Cash,Online,UK,High,3.6
ORD116080,6/12/2022,Adidas,Model-913,Training,Men,11,Grey,194,10,174.6,1,174.6,Card,Retail Store,Pakistan,Low,4.4
ORD116081,3/8/2022,Adidas,Model-716,Gym,Women,10,Black,97,30,67.9,4,271.6,Wallet,Online,India,High,4.7
ORD116082,7/12/2023,Nike,Model-626,Training,Men,6,Red,214,0,214,1,214,Wallet,Retail Store,Germany,Low,4.1
ORD116083,7/16/2025,Nike,Model-266,Gym,Unisex,7,Black,177,20,141.6,1,141.6,Card,Online,Germany,Low,3.7
ORD116084,7/1/2023,New Balance,Model-989,Running,Unisex,9,Grey,119,0,119,2,238,Bank Transfer,Retail Store,UK,Medium,4.9
ORD116085,7/5/2024,Nike,Model-176,Running,Men,11,White,151,20,120.8,4,483.2,Bank Transfer,Retail Store,UAE,Medium,4.3
ORD116086,8/31/2026,Reebok,Model-307,Basketball,Unisex,10,Grey,151,5,143.45,1,143.45,Bank Transfer,Online,USA,High,3.6
ORD116087,4/29/2022,Nike,Model-191,Gym,Men,10,White,69,30,48.3,3,144.9,Cash,Retail Store,USA,High,3.2
ORD116088,4/21/2025,Nike,Model-742,Running,Men,6,Grey,89,10,80.1,1,80.1,Card,Online,UAE,High,3.7
ORD116089,7/24/2025,New Balance,Model-770,Running,Unisex,7,Grey,144,5,136.8,2,273.6,Bank Transfer,Online,UAE,Medium,4.1
ORD116090,9/25/2018,Reebok,Model-283,Basketball,Unisex,8,White,216,15,183.6,2,367.2,Bank Transfer,Online,India,High,4.3
ORD116091,10/21/2018,ASICS,Model-525,Basketball,Women,8,Red,131,5,124.45,3,373.35,Wallet,Retail Store,Pakistan,Medium,3.4
ORD116092,1/19/2020,Reebok,Model-199,Running,Unisex,8,White,161,10,144.9,3,434.7,Cash,Online,Germany,Low,4.6
ORD116093,7/10/2026,Puma,Model-735,Training,Women,8,Red,186,5,176.7,1,176.7,Card,Retail Store,India,High,3.4
ORD116094,2/8/2020,New Balance,Model-322,Training,Women,6,White,104,15,88.4,3,265.2,Cash,Online,UAE,Medium,4.2
ORD116095,4/26/2019,Reebok,Model-721,Training,Unisex,10,Black,96,5,91.2,2,182.4,Cash,Online,USA,High,3.4
ORD116096,1/4/2021,Nike,Model-473,Basketball,Men,8,Black,145,20,116,3,348,Bank Transfer,Retail Store,Pakistan,Low,3.7
ORD116097,6/26/2022,Puma,Model-498,Running,Unisex,7,White,75,20,60,2,120,Cash,Online,USA,Low,4.7
ORD116098,2/8/2026,Reebok,Model-296,Lifestyle,Women,8,Red,109,5,103.55,4,414.2,Bank Transfer,Online,USA,Low,4.8
ORD116099,8/11/2026,ASICS,Model-638,Gym,Unisex,8,White,100,5,95,4,380,Card,Retail Store,Pakistan,High,3.6
ORD116100,1/10/2022,New Balance,Model-590,Training,Unisex,11,Grey,201,10,180.9,3,542.7,Cash,Online,USA,High,3.8
ORD116101,6/9/2021,Reebok,Model-788,Gym,Women,8,Grey,84,5,79.8,2,159.6,Bank Transfer,Online,USA,Medium,4.9
ORD116102,2/18/2026,Nike,Model-594,Gym,Men,9,Red,162,10,145.8,1,145.8,Wallet,Online,UAE,Low,3.1
ORD116103,10/11/2018,New Balance,Model-224,Training,Men,9,White,198,15,168.3,3,504.9,Cash,Online,Pakistan,High,4.8
ORD116104,10/26/2024,Reebok,Model-800,Training,Women,10,Grey,68,30,47.6,2,95.2,Cash,Online,UK,High,3.6
ORD116105,6/20/2026,Reebok,Model-488,Gym,Unisex,11,Black,133,15,113.05,2,226.1,Wallet,Online,UAE,High,3.5
ORD116106,4/12/2023,ASICS,Model-509,Gym,Unisex,6,White,199,10,179.1,1,179.1,Card,Online,Pakistan,Medium,4.5
ORD116107,2/1/2023,Nike,Model-848,Lifestyle,Women,10,White,211,15,179.35,3,538.05,Cash,Online,Germany,High,4.8
